N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
1670.0,코리아써키트2우B,8560.0,90.0,-1.04%,500.0,67.0,784.0,0.0,46.0,2.79
1671.0,MASTER 테크미디어텔레콤액티브,7055.0,25.0,+0.36%,0.0,67.0,950.0,0.0,894.0,
1672.0,마이다스 200커버드콜5%OTM,11150.0,15.0,+0.13%,0.0,67.0,600.0,0.0,2.0,
1673.0,메리츠 레버리지 미국채10년 ETN(H),6685.0,45.0,+0.68%,0.0,67.0,1000.0,0.0,5785.0,
1674.0,KOSEF 코스닥150선물인버스,10435.0,100.0,-0.95%,0.0,67.0,640.0,0.02,12697.0,
1675.0,ARIRANG S&P글로벌인프라,13290.0,55.0,-0.41%,0.0,66.0,500.0,0.0,17.0,
1676.0,히어로즈 글로벌리츠이지스액티브,8850.0,55.0,+0.63%,0.0,66.0,750.0,0.0,8580.0,
1677.0,ARIRANG 신흥국MSCI인버스(합성 H),12750.0,130.0,+1.03%,0.0,66.0,520.0,0.0,1553.0,
1678.0,KBSTAR KRX300레버리지,9450.0,95.0,+1.02%,0.0,66.0,700.0,0.21,652.0,
1679.0,KODEX MSCI밸류,9450.0,0.0,0.00%,0.0,66.0,700.0,0.0,0.0,
1680.0,TRUE 인버스 나스닥 100 ETN,6610.0,45.0,-0.68%,0.0,66.0,1000.0,0.0,12446.0,
1681.0,KODEX Fn웹툰&드라마,4390.0,10.0,+0.23%,0.0,66.0,1500.0,0.0,2160.0,
1682.0,TRUE 코스닥 150 ETN,6585.0,5.0,-0.08%,0.0,66.0,1000.0,0.0,94.0,
1683.0,TIGER 이머징마켓MSCI레버리지(합성 H),5770.0,150.0,-2.53%,0.0,66.0,1140.0,0.0,505.0,
1684.0,HANARO 글로벌백신치료제MSCI,10110.0,195.0,+1.97%,0.0,66.0,650.0,0.0,4202.0,
1685.0,WOORI 미국S&P우주항공&디펜스,9380.0,60.0,-0.64%,0.0,66.0,700.0,0.0,378.0,
1686.0,JW중외제약2우B,63500.0,1400.0,-2.16%,2500.0,65.0,103.0,0.24,142.0,167.11
1687.0,메리츠 STAR 50 ETN,6520.0,0.0,0.00%,0.0,65.0,1000.0,0.0,0.0,
1688.0,ARIRANG KS밸류가중TR,12985.0,120.0,+0.93%,0.0,65.0,500.0,0.0,62.0,
1689.0,깨끗한나라우,17700.0,350.0,+2.02%,1000.0,65.0,366.0,3.57,463.0,116.45
1690.0,대신 2X 철광석 선물 ETN(H),6465.0,25.0,+0.39%,0.0,65.0,1000.0,0.0,970.0,
1691.0,TRUE 인버스 유로스탁스50 ETN(H) B,6465.0,20.0,+0.31%,0.0,65.0,1000.0,0.0,10377.0,
1692.0,UNICORN R&D 액티브,9210.0,10.0,+0.11%,0.0,64.0,700.0,0.0,1.0,
1693.0,HANARO Fn조선해운,9210.0,15.0,+0.16%,0.0,64.0,700.0,0.0,50338.0,
1694.0,서울식품우,2895.0,25.0,-0.86%,100.0,64.0,2224.0,0.18,1645.0,-413.57
1695.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),9900.0,20.0,-0.20%,0.0,64.0,650.0,0.0,1244.0,
1696.0,HANARO KRX300,12840.0,0.0,0.00%,0.0,64.0,500.0,0.0,0.0,
1697.0,태양금속우,1945.0,5.0,+0.26%,500.0,64.0,3300.0,0.11,3294.0,-4.91
1698.0,KINDEX 스마트퀄리티,12805.0,40.0,+0.31%,0.0,64.0,500.0,0.0,10.0,
1699.0,KODEX 차이나메타버스액티브,8515.0,255.0,-2.91%,0.0,64.0,750.0,12.92,434.0,
1700.0,HANARO Fn K-메타버스MZ,6080.0,70.0,-1.14%,0.0,64.0,1050.0,0.0,1903.0,
1701.0,ARIRANG K-유니콘투자기업액티브,8510.0,60.0,-0.70%,0.0,64.0,750.0,0.0,2.0,
1702.0,JW중외제약우,34900.0,150.0,-0.43%,2500.0,64.0,183.0,0.04,374.0,91.84
1703.0,KODEX Fn멀티팩터,10610.0,0.0,0.00%,0.0,64.0,600.0,0.0,0.0,
1704.0,TIGER KTOP30,7490.0,65.0,+0.88%,0.0,64.0,850.0,0.0,56.0,
1705.0,현대비앤지스틸우,57900.0,700.0,-1.19%,5000.0,64.0,110.0,0.55,110.0,11.44
1706.0,마이다스 KoreaStock중소형액티브,16955.0,80.0,+0.47%,0.0,64.0,375.0,0.0,36.0,
1707.0,남선알미우,20650.0,650.0,-3.05%,500.0,64.0,308.0,0.23,1138.0,52.95
1708.0,KINDEX 스마트로우볼,12640.0,40.0,+0.32%,0.0,63.0,500.0,0.0,10.0,
1709.0,ARIRANG 심천차이넥스트(합성),10525.0,40.0,+0.38%,0.0,63.0,600.0,0.0,121.0,
1710.0,TIGER 라틴35,4200.0,70.0,-1.64%,0.0,63.0,1500.0,0.0,1564.0,
1711.0,KINDEX 스마트하이베타,10485.0,40.0,+0.38%,0.0,63.0,600.0,0.0,10.0,
1712.0,TIGER 코스피중형주,12480.0,60.0,+0.48%,0.0,62.0,500.0,0.0,605.0,
1713.0,FOCUS 혁신기업액티브,6930.0,25.0,+0.36%,0.0,62.0,900.0,0.0,9.0,
1714.0,신한 레버리지 10년 국채선물 ETN,8815.0,25.0,+0.28%,0.0,62.0,700.0,0.0,1000.0,
1715.0,KODEX 경기소비재,8760.0,100.0,+1.15%,0.0,61.0,700.0,0.0,27.0,
1716.0,크라운해태홀딩스우,10200.0,0.0,0.00%,500.0,61.0,601.0,2.68,661.0,26.36
1717.0,마이티 코스피100,21790.0,155.0,+0.72%,0.0,61.0,280.0,0.0,2.0,
1718.0,QV 인버스 레버리지 S&P500 ETN,3050.0,10.0,+0.33%,0.0,61.0,2000.0,0.0,1103.0,
1719.0,대원전선우,2320.0,30.0,+1.31%,500.0,61.0,2621.0,0.84,1019.0,28.29
1720.0,KBSTAR 차이나H선물인버스(H),15200.0,345.0,+2.32%,0.0,61.0,400.0,0.0,1212.0,
1721.0,KBSTAR KRX기후변화솔루션,8680.0,125.0,+1.46%,0.0,61.0,700.0,0.0,54.0,
1722.0,ARIRANG 스마트베타Quality채권혼합,10060.0,95.0,+0.95%,0.0,60.0,600.0,0.0,1554.0,
1723.0,미래에셋 인버스 전기전자 Core5 ETN,3005.0,30.0,-0.99%,0.0,60.0,2000.0,0.0,93.0,
1724.0,HANARO 농업융복합산업,10915.0,85.0,-0.77%,0.0,60.0,550.0,0.0,618.0,
1725.0,하이트진로홀딩스우,12600.0,150.0,-1.18%,5000.0,59.0,471.0,0.63,543.0,6.87
1726.0,KOSEF 독일DAX,7895.0,100.0,-1.25%,0.0,59.0,750.0,0.0,174.0,
1727.0,MASTER 스마트커머스액티브,6950.0,15.0,-0.22%,0.0,59.0,850.0,0.0,1014.0,
1728.0,TIGER 의료기기,11800.0,75.0,+0.64%,0.0,59.0,500.0,0.0,475.0,
1729.0,ARIRANG 코스닥150선물인버스,9050.0,60.0,-0.66%,0.0,59.0,650.0,0.0,21501.0,
1730.0,HANARO 미국메타버스iSelect,8395.0,110.0,-1.29%,0.0,59.0,700.0,0.0,7.0,
1731.0,금호건설우,20050.0,50.0,-0.25%,5000.0,59.0,292.0,0.0,136.0,7.69
1732.0,TIGER 모멘텀,20685.0,100.0,+0.49%,0.0,58.0,280.0,0.0,9.0,
1733.0,TIGER 200커버드콜ATM,8270.0,65.0,+0.79%,0.0,58.0,700.0,0.0,34760.0,
1734.0,KOSEF 200선물인버스,6960.0,35.0,-0.50%,0.0,58.0,830.0,0.09,1193.0,
1735.0,ARIRANG Fn K리츠,7685.0,150.0,-1.91%,0.0,58.0,750.0,0.0,92.0,
1736.0,ARIRANG KS로우사이즈가중TR,12760.0,40.0,+0.31%,0.0,57.0,450.0,0.0,93.0,
1737.0,KINDEX 코스닥(합성),9535.0,0.0,0.00%,0.0,57.0,600.0,0.0,0.0,
1738.0,KBSTAR V&S셀렉트밸류,11420.0,115.0,+1.02%,0.0,57.0,500.0,0.0,4.0,
1739.0,KBSTAR 차이나항셍테크,4965.0,150.0,-2.93%,0.0,57.0,1150.0,4.76,2252.0,
1740.0,히어로즈 리츠이지스액티브,7600.0,170.0,-2.19%,0.0,57.0,750.0,0.0,166824.0,
1741.0,TIGER 차이나항셍25,12625.0,350.0,-2.70%,0.0,57.0,450.0,0.0,1108.0,
1742.0,KINDEX 국채선물10년인버스,113430.0,485.0,-0.43%,0.0,57.0,50.0,0.0,1000.0,
1743.0,ARIRANG 코스피,22640.0,25.0,+0.11%,0.0,57.0,250.0,0.0,128.0,
1744.0,KBSTAR 200중공업,8550.0,95.0,+1.12%,0.0,56.0,660.0,0.0,28297.0,
1745.0,KBSTAR 5대그룹주,5640.0,0.0,0.00%,0.0,56.0,1000.0,0.0,555.0,
1746.0,KB 레버리지 구리 선물 ETN(H),11190.0,60.0,-0.53%,0.0,56.0,500.0,0.0,55.0,
1747.0,KOSEF 릭소글로벌디지털경제MSCI,6990.0,170.0,-2.37%,0.0,56.0,800.0,0.0,15.0,
1748.0,노루홀딩스우,22900.0,400.0,-1.72%,500.0,56.0,244.0,0.24,3254.0,90.87
1749.0,TIGER 코스닥150IT,11515.0,40.0,+0.35%,0.0,55.0,480.0,0.0,3287.0,
1750.0,KINDEX 싱가포르리츠채권혼합모닝스타,9060.0,55.0,+0.61%,0.0,54.0,600.0,0.0,6.0,
1751.0,KODEX MSCI모멘텀,9050.0,0.0,0.00%,0.0,54.0,600.0,0.0,0.0,
1752.0,파워 고배당저변동성,25805.0,205.0,+0.80%,0.0,54.0,210.0,0.0,58.0,
1753.0,TIGER 200커버드콜5%OTM,10795.0,125.0,+1.17%,0.0,54.0,500.0,0.0,705.0,
1754.0,KINDEX 국채선물3년인버스,106575.0,0.0,0.00%,0.0,53.0,50.0,0.0,0.0,
1755.0,KINDEX 인버스,6610.0,40.0,-0.60%,0.0,53.0,800.0,1.91,13392.0,
1756.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,5255.0,5.0,-0.10%,0.0,53.0,1000.0,0.0,3215.0,
1757.0,KINDEX Fn성장소비주도주,5250.0,55.0,-1.04%,0.0,52.0,1000.0,0.0,77.0,
1758.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,5245.0,25.0,-0.47%,0.0,52.0,1000.0,0.0,4820.0,
1759.0,ARIRANG 글로벌희토류전략자원기업MV,8735.0,180.0,-2.02%,0.0,52.0,600.0,0.0,1820.0,
1760.0,삼성 HSCEI ETN(H),5230.0,170.0,-3.15%,0.0,52.0,1000.0,0.0,1038.0,
1761.0,KBSTAR 200고배당커버드콜ATM,7460.0,30.0,+0.40%,0.0,52.0,700.0,0.0,559.0,
1762.0,동부건설우,23050.0,900.0,-3.76%,5000.0,52.0,226.0,18.59,281.0,5.19
1763.0,KB 레버리지 은 선물 ETN(H),10370.0,470.0,-4.34%,0.0,52.0,500.0,0.0,1290.0,
1764.0,KB KOSPI 200 선물 ETN,7350.0,20.0,+0.27%,0.0,51.0,700.0,0.0,2.0,
1765.0,TIGER 200커뮤니케이션서비스,15950.0,35.0,+0.22%,0.0,51.0,320.0,0.0,1095.0,
1766.0,HK S&P코리아로우볼,11320.0,0.0,0.00%,0.0,51.0,450.0,0.0,0.0,
1767.0,TIGER 200에너지화학레버리지,10145.0,190.0,+1.91%,0.0,51.0,500.0,0.0,407.0,
1768.0,KBSTAR 미국장기국채선물인버스(H),10140.0,15.0,-0.15%,0.0,51.0,500.0,0.0,295.0,
1769.0,ARIRANG 글로벌인공지능산업MV,8450.0,115.0,-1.34%,0.0,51.0,600.0,0.0,786.0,
1770.0,KODEX 200 중소형,10110.0,40.0,+0.40%,0.0,51.0,500.0,0.0,160.0,
1771.0,TIGER 200 산업재,5610.0,50.0,-0.88%,0.0,50.0,900.0,0.0,30.0,
1772.0,CJ씨푸드1우,24900.0,400.0,-1.58%,500.0,50.0,200.0,0.29,19.0,529.79
1773.0,ARIRANG TDF2060액티브,9855.0,85.0,-0.86%,0.0,49.0,500.0,0.0,1766.0,
1774.0,ARIRANG TDF2040액티브,9845.0,135.0,+1.39%,0.0,49.0,500.0,0.0,59.0,
1775.0,KBSTAR 헬스케어,9835.0,60.0,+0.61%,0.0,49.0,500.0,0.0,142.0,
1776.0,KINDEX 필리핀MSCI(합성),12270.0,30.0,-0.24%,0.0,49.0,400.0,0.0,84.0,
1777.0,TIGER 코스피대형주,10900.0,15.0,-0.14%,0.0,49.0,450.0,0.0,70.0,
1778.0,흥국화재우,6380.0,140.0,-2.15%,5000.0,49.0,768.0,0.5,1009.0,3.98
1779.0,KBSTAR 국채선물10년인버스,55665.0,800.0,-1.42%,0.0,49.0,88.0,0.0,5.0,
1780.0,KINDEX 스마트모멘텀,12230.0,35.0,+0.29%,0.0,49.0,400.0,0.0,10.0,
1781.0,ARIRANG TDF2050액티브,9780.0,65.0,-0.66%,0.0,49.0,500.0,0.0,153.0,
1782.0,KB KOSDAQ 150 선물 ETN,6975.0,50.0,+0.72%,0.0,49.0,700.0,0.0,5.0,
1783.0,TIGER 200 경기소비재,13550.0,140.0,-1.02%,0.0,49.0,360.0,0.0,10.0,
1784.0,KB 레버리지 FANG 플러스 ETN(H),9710.0,460.0,-4.52%,0.0,49.0,500.0,0.0,5229.0,
1785.0,ARIRANG TDF2030액티브,9700.0,45.0,+0.47%,0.0,48.0,500.0,0.0,416.0,
1786.0,KBSTAR 유로스탁스50(H),8810.0,65.0,-0.73%,0.0,48.0,550.0,0.0,279.0,
1787.0,TIGER 지주회사,8805.0,100.0,+1.15%,0.0,48.0,550.0,0.0,127.0,
1788.0,KBSTAR Fn창업투자회사,6345.0,125.0,+2.01%,0.0,48.0,760.0,0.0,16108.0,
1789.0,성문전자우,8030.0,30.0,+0.38%,500.0,48.0,600.0,1.44,3815.0,47.24
1790.0,HK 베스트일레븐액티브,6870.0,0.0,0.00%,0.0,48.0,700.0,0.0,0.0,
1791.0,KBSTAR 코스닥150선물인버스,6000.0,55.0,-0.91%,0.0,48.0,800.0,0.0,16601.0,
1792.0,HANARO KRX기후변화솔루션,8625.0,20.0,+0.23%,0.0,47.0,550.0,0.0,303.0,
1793.0,KBSTAR 200IT,11825.0,225.0,+1.94%,0.0,47.0,400.0,0.0,627.0,
1794.0,KBSTAR 우량업종,9385.0,55.0,+0.59%,0.0,47.0,500.0,0.0,4.0,
1795.0,하나 KRX BBIG K-뉴딜 ETN,4675.0,60.0,-1.27%,0.0,47.0,1000.0,0.0,2.0,
1796.0,KBSTAR 미국장기국채선물인버스2X(합성 H),9335.0,15.0,-0.16%,0.0,47.0,500.0,0.0,1834.0,
1797.0,TIGER 증권,3025.0,30.0,+1.00%,0.0,47.0,1540.0,0.0,19252.0,
1798.0,유유제약2우B,14300.0,0.0,0.00%,1000.0,47.0,326.0,0.07,256.0,-70.44
1799.0,KODEX 골드선물인버스(H),7755.0,15.0,-0.19%,0.0,47.0,600.0,0.0,13539.0,
1800.0,ARIRANG 미국대체투자Top10MV,10065.0,20.0,-0.20%,0.0,45.0,450.0,0.0,250.0,
1801.0,삼성 KRX BBIG K-뉴딜 ETN,4525.0,50.0,-1.09%,0.0,45.0,1000.0,0.0,3.0,
1802.0,KODEX K-이노베이션액티브,9025.0,40.0,+0.45%,0.0,45.0,500.0,0.0,439.0,
1803.0,ARIRANG 글로벌수소&차세대연료전지MV,7510.0,485.0,-6.07%,0.0,45.0,600.0,0.0,9869.0,
1804.0,KINDEX 베트남VN30선물블룸버그레버리지(H),9005.0,610.0,+7.27%,0.0,45.0,500.0,0.0,5759.0,
1805.0,KBSTAR 미국장기국채선물(H),8980.0,25.0,+0.28%,0.0,45.0,500.0,0.0,4574.0,
1806.0,TIGER 방송통신,7465.0,10.0,-0.13%,0.0,45.0,600.0,0.0,701.0,
1807.0,KINDEX 차이나항셍테크,4965.0,185.0,-3.59%,0.0,45.0,900.0,1.89,17397.0,
1808.0,KODEX 국채선물3년인버스,52835.0,355.0,-0.67%,0.0,44.0,84.0,0.0,120.0,
1809.0,메리츠 레버리지 국채30년 ETN,4435.0,170.0,+3.99%,0.0,44.0,1000.0,0.0,65689.0,
1810.0,HANARO Fn골프테마,5905.0,5.0,+0.08%,0.0,44.0,750.0,0.0,324.0,
1811.0,메리츠 레버리지 KRX300 선물 ETN,4390.0,85.0,+1.97%,0.0,44.0,1000.0,0.0,1.0,
1812.0,KINDEX Fn5G플러스,6235.0,35.0,+0.56%,0.0,44.0,700.0,0.0,479.0,
1813.0,ARIRANG KS로우볼가중TR,10895.0,45.0,+0.41%,0.0,44.0,400.0,0.0,16.0,
1814.0,KODEX MSCI퀄리티,7240.0,0.0,0.00%,0.0,43.0,600.0,0.0,0.0,
1815.0,삼성 항셍테크 ETN(H),4305.0,200.0,-4.44%,0.0,43.0,1000.0,0.0,161.0,
1816.0,KODEX 멀티에셋하이인컴(H),8520.0,95.0,-1.10%,0.0,43.0,500.0,0.0,1.0,
1817.0,진흥기업우B,4800.0,50.0,-1.03%,500.0,41.0,857.0,0.33,150.0,17.14
1818.0,KODEX MSCI EM선물(H),6840.0,155.0,-2.22%,0.0,41.0,600.0,0.0,447.0,
1819.0,ARIRANG 국채선물3년,51140.0,160.0,+0.31%,0.0,41.0,80.0,0.0,11.0,
1820.0,ARIRANG KS퀄리티가중TR,11515.0,55.0,+0.48%,0.0,40.0,350.0,0.0,17.0,
1821.0,KBSTAR Fn플랫폼테마,6435.0,30.0,+0.47%,0.0,40.0,620.0,0.0,9.0,
1822.0,SOL 중국본토 중소형 CSI500(합성 H),4425.0,0.0,0.00%,0.0,40.0,900.0,0.0,3614.0,
1823.0,동양2우B,12800.0,300.0,+2.40%,500.0,39.0,309.0,0.0,552.0,1066.67
1824.0,HK 하이볼액티브,6575.0,0.0,0.00%,0.0,39.0,600.0,0.0,0.0,
1825.0,KBSTAR Fn K-뉴딜디지털플러스,7785.0,40.0,+0.52%,0.0,39.0,500.0,0.0,309.0,
1826.0,KOSEF 코스닥150선물레버리지,2855.0,20.0,+0.71%,0.0,39.0,1360.0,0.02,4256.0,
1827.0,진흥기업2우B,13100.0,300.0,-2.24%,500.0,39.0,295.0,0.26,36.0,46.79
1828.0,미래에셋 인버스 원유선물혼합 ETN(H),3845.0,70.0,+1.85%,0.0,38.0,1000.0,0.0,9562.0,
1829.0,TIGER 가격조정,19130.0,55.0,-0.29%,0.0,38.0,200.0,0.0,100.0,
1830.0,KBSTAR 수출주,9545.0,30.0,+0.32%,0.0,38.0,400.0,0.0,115.0,
1831.0,동양우,6150.0,30.0,-0.49%,500.0,38.0,618.0,0.29,1717.0,512.5
1832.0,ARIRANG 200동일가중,8350.0,40.0,+0.48%,0.0,38.0,450.0,0.0,48.0,
1833.0,TIGER 200 생활소비재,7820.0,90.0,-1.14%,0.0,38.0,480.0,0.07,840.0,
1834.0,마이티 200커버드콜ATM레버리지,6220.0,175.0,+2.89%,0.0,37.0,600.0,0.0,15.0,
1835.0,KBSTAR 200금융,6870.0,40.0,+0.59%,0.0,37.0,540.0,0.0,46.0,
1836.0,KBSTAR 미국장기국채선물레버리지(합성 H),7400.0,0.0,0.00%,0.0,37.0,500.0,0.0,4266.0,
1837.0,ARIRANG 코스피중형주,9180.0,25.0,+0.27%,0.0,37.0,400.0,0.0,16.0,
1838.0,KBSTAR 팔라듐선물(H),12045.0,45.0,-0.37%,0.0,36.0,300.0,0.0,2323.0,
1839.0,TIGER 금속선물(H),5835.0,35.0,-0.60%,0.0,35.0,600.0,0.0,1267.0,
1840.0,ARIRANG KS모멘텀가중TR,11545.0,80.0,+0.70%,0.0,35.0,300.0,0.0,22.0,
1841.0,KBSTAR 중소형고배당,9865.0,115.0,+1.18%,0.0,35.0,350.0,0.0,715.0,
1842.0,KODEX 퀄리티Plus,6815.0,10.0,-0.15%,0.0,34.0,500.0,0.0,10.0,
1843.0,KBSTAR 200건설,9970.0,180.0,+1.84%,0.0,34.0,340.0,0.0,2806.0,
1844.0,KODEX 국채선물10년인버스,55060.0,855.0,-1.53%,0.0,33.0,60.0,0.0,4139.0,
1845.0,흥국화재2우B,21000.0,2500.0,-10.64%,5000.0,32.0,154.0,0.71,4673.0,13.09
1846.0,ARIRANG ESG우수기업,7765.0,30.0,+0.39%,0.0,31.0,400.0,0.0,7836.0,
1847.0,HANARO 코스닥150선물레버리지,5750.0,65.0,+1.14%,0.0,30.0,520.0,0.0,12032.0,
1848.0,TIGER KRX BBIG K-뉴딜레버리지,2575.0,45.0,-1.72%,0.0,28.0,1100.0,0.0,7769.0,
1849.0,ARIRANG 탄소효율그린뉴딜,7045.0,35.0,+0.50%,0.0,28.0,400.0,0.0,246.0,
1850.0,TRUE 레버리지 HSCEI ETN(H),2795.0,105.0,-3.62%,0.0,28.0,1000.0,0.0,214972.0,
1851.0,ARIRANG 중형주저변동50,9085.0,5.0,+0.06%,0.0,27.0,300.0,0.0,60.0
1852.0,ARIRANG 주도업종,7245.0,45.0,+0.63%,0.0,25.0,350.0,0.0,16.0
1853.0,삼성 레버리지 HSCEI ETN(H),2395.0,140.0,-5.52%,0.0,24.0,1000.0,0.0,7808.0
1854.0,신한 인버스 브렌트원유 선물 ETN(H),2360.0,45.0,+1.94%,0.0,24.0,1000.0,0.0,3362.0
1855.0,ARIRANG KRX300헬스케어,7785.0,65.0,+0.84%,0.0,23.0,300.0,0.0,1225.0
1856.0,KBSTAR 200철강소재,7290.0,40.0,+0.55%,0.0,23.0,320.0,0.0,37.0
1857.0,KBSTAR 팔라듐선물인버스(H),3810.0,50.0,+1.33%,0.0,23.0,600.0,0.0,7253.0
1858.0,ARIRANG 코스닥150,9540.0,70.0,+0.74%,0.0,19.0,200.0,6.81,452.0
1859.0,KBSTAR 모멘텀로우볼,12595.0,130.0,+1.04%,0.0,19.0,150.0,0.0,4.0
1860.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,1885.0,10.0,+0.53%,0.0,19.0,1000.0,0.0,97.0
1861.0,삼성 레버리지 KRX BBIG K-뉴딜 ETN,1885.0,15.0,-0.79%,0.0,19.0,1000.0,0.0,3568.0
1862.0,하나 레버리지 KRX BBIG K-뉴딜 ETN,1870.0,20.0,-1.06%,0.0,19.0,1000.0,0.0,101.0
1863.0,KBSTAR 200커뮤니케이션서비스,9950.0,5.0,+0.05%,0.0,14.0,140.0,0.0,5.0
1864.0,KBSTAR 모멘텀밸류,11655.0,155.0,+1.35%,0.0,12.0,100.0,0.0,4.0
1865.0,KBSTAR 200에너지화학,9705.0,85.0,+0.88%,0.0,12.0,120.0,0.0,14.0
1866.0,KBSTAR 200생활소비재,5935.0,60.0,-1.00%,0.0,11.0,180.0,0.0,479.0
1867.0,KBSTAR 200산업재,10210.0,25.0,-0.24%,0.0,8.0,80.0,0.0,4.0
1868.0,KBSTAR 200경기소비재,8595.0,55.0,+0.64%,0.0,7.0,80.0,0.0,4.0
